SubId,Match,CurrentPeriod,NativeSpending,SettlerSpending,InitNativeSaving,EndNativeSaving,InitSettlerSaving,EndSettlerSaving,InitNativeLand,EndNativeLand,InitSettlerLand,EndSettlerLand,NativeIncome,SettlerIncome,TreatyType,TreatyPayment,TreatyEndingReason
131,2,4,4,32,289,352,214,259,60,59,40,41,68,77,,,
131,2,5,8,29,352,411,259,310,59,59,41,41,67,81,,,
131,2,6,8,30,411,469,310,360,59,59,41,41,67,80,,,
131,3,1,5,38,100,166,100,125,65,63,35,37,70,63,,,
131,3,2,7,37,166,227,125,159,63,61,37,39,69,70,,,
131,4,1,4,39,100,166,100,124,65,62,35,38,70,63,,,
131,4,2,6,39,166,228,124,155,62,61,38,39,69,71,,,
132,1,1,1,39,100,169,100,124,65,61,35,39,70,63,,,
132,1,2,0,0,169,360,124,74,61,41,39,59,68,74,lumpsum,124,MatchEnding
132,2,1,5,38,100,165,100,125,65,63,35,37,70,63,,,
132,2,2,0,0,165,366,125,63,63,32,37,68,69,70,lumpsum,132,SettlerBroken
132,2,3,0,0,366,407,63,206,63,63,37,37,41,142,,,
132,2,4,4,36,407,445,206,312,63,60,37,40,41,142,,,
132,2,5,0,0,445,632,312,269,60,45,40,55,67,77,lumpsum,120,MatchEnding
132,3,1,2,38,100,168,100,125,65,62,35,38,70,63,,,
132,3,2,0,0,168,362,125,71,62,40,38,60,68,72,lumpsum,126,BothBroken
132,3,3,0,0,362,413,71,200,62,62,38,38,51,129,,,
132,3,4,8,33,413,455,200,297,62,61,38,39,51,129,,,
132,3,5,0,0,455,647,297,247,61,50,39,50,68,74,lumpsum,124,SettlerBroken
132,3,6,0,0,647,707,247,353,61,61,39,39,60,106,,,
132,3,7,3,34,707,764,353,424,61,59,39,41,60,106,,,
132,3,8,0,0,764,942,424,394,59,36,41,64,67,81,lumpsum,111,SettlerBroken
132,3,9,0,0,942,988,394,531,59,59,41,41,46,136,,,
132,3,10,9,31,988,1025,531,636,59,59,41,41,46,136,,,
132,3,11,0,0,1025,1208,636,599,59,31,41,69,67,80,lumpsum,116,SettlerBroken
132,3,12,0,0,1208,1248,599,743,59,59,41,41,40,144,,,
132,3,13,7,30,1248,1280,743,858,59,59,41,41,40,144,,,
132,3,14,0,0,1280,1459,858,825,59,34,41,66,67,80,lumpsum,112,SettlerBroken
132,3,15,0,0,1459,1503,825,965,59,59,41,41,44,140,,,
132,4,1,8,37,100,162,100,127,65,63,35,37,70,63,,,
132,4,2,0,0,162,369,127,57,63,49,37,51,69,67,lumpsum,137,BothBroken
132,4,3,0,0,369,428,57,165,63,63,37,37,59,108,,,
132,4,4,4,39,428,483,165,235,63,61,37,39,59,108,,,
132,4,5,0,0,483,677,235,184,61,31,39,69,68,75,lumpsum,126,BothBroken
132,4,6,0,0,677,717,184,328,61,61,39,39,40,144,,,
132,4,7,5,30,717,752,328,441,61,60,39,40,40,144,,,
132,4,8,0,0,752,932,441,406,60,42,40,58,67,78,lumpsum,112,MatchEnding
133,1,1,5,37,100,165,100,126,65,63,35,37,70,63,,,
133,1,2,0,0,165,278,126,153,63,50,37,50,69,70,annuity,43,BothBroken
133,1,3,0,0,278,338,153,258,63,63,37,37,60,106,,,
133,1,4,3,37,338,395,258,327,63,60,37,40,60,106,,,
133,1,5,0,0,395,502,327,366,60,48,40,52,67,78,annuity,39,SettlerBroken
133,1,6,0,0,502,560,366,477,60,60,40,40,58,111,,,
133,1,7,9,30,560,610,477,558,60,60,40,40,58,111,,,
133,1,8,0,0,610,716,558,596,60,39,40,61,67,77,annuity,39,SettlerBroken
133,1,9,0,0,716,766,596,727,60,60,40,40,49,131,,,
133,2,1,7,40,100,163,100,123,65,63,35,37,70,63,,,
133,2,2,0,0,163,279,123,145,63,30,37,70,69,68,annuity,47,SettlerBroken
133,2,3,0,0,279,318,145,290,63,63,37,37,39,145,,,
133,3,1,3,38,100,167,100,125,65,62,35,38,70,63,,,
133,4,1,6,38,100,164,100,125,65,63,35,37,70,63,,,
133,4,2,0,0,164,278,125,149,63,40,37,60,69,69,annuity,45,SettlerBroken
133,4,3,0,0,278,329,149,278,63,63,37,37,51,129,,,
133,4,4,6,38,329,374,278,369,63,61,37,39,51,129,,,
133,4,5,0,0,374,484,369,400,61,38,39,62,68,74,annuity,43,MatchEnding
134,1,1,6,37,100,164,100,126,65,63,35,37,70,63,,,
134,1,2,0,0,164,366,126,62,63,49,37,51,69,69,lumpsum,133,SettlerBroken
134,1,3,0,0,366,426,62,171,63,63,37,37,59,108,,,
134,1,4,2,33,426,482,171,246,63,60,37,40,59,108,,,
134,1,5,0,0,482,664,246,209,60,33,40,67,68,76,lumpsum,114,SettlerBroken
134,1,6,0,0,664,706,209,350,60,60,40,40,43,141,,,
134,1,7,6,33,706,743,350,458,60,59,40,41,43,141,,,
134,1,8,0,0,743,924,458,423,59,34,41,66,67,79,lumpsum,114,BothBroken
134,1,9,0,0,924,968,423,563,59,59,41,41,44,140,,,
134,1,10,8,28,968,1004,563,674,59,59,41,41,44,140,,,
134,1,11,0,0,1004,1182,674,642,59,46,41,54,67,79,lumpsum,111,SettlerBroken
134,1,12,0,0,1182,1239,642,757,59,59,41,41,57,116,,,
134,1,13,4,34,1239,1291,757,839,59,58,41,42,57,116,,,
134,1,14,0,0,1291,1466,839,815,58,45,42,55,66,84,lumpsum,108,SettlerBroken
134,1,15,0,0,1466,1521,815,933,58,58,42,42,56,118,,,
134,2,1,2,36,100,168,100,127,65,62,35,38,70,63,,,
134,3,1,2,37,100,168,100,127,65,62,35,38,70,63,,,
134,3,2,0,0,168,359,127,76,62,33,38,67,68,73,lumpsum,123,SettlerBroken
134,3,3,0,0,359,402,76,217,62,62,38,38,43,141,,,
134,3,4,8,36,402,437,217,322,62,61,38,39,43,141,,,
134,4,1,5,37,100,165,100,126,65,63,35,37,70,63,,,
135,1,1,8,38,100,162,100,125,65,64,35,36,70,63,,,
135,1,2,5,36,162,226,125,157,64,62,36,38,69,67,,,
135,1,3,4,34,226,291,157,196,62,60,38,40,68,73,,,
135,1,4,3,29,291,355,196,246,60,58,40,42,67,79,,,
135,1,5,7,34,355,414,246,294,58,58,42,42,66,83,,,
135,1,6,4,29,414,476,294,350,58,57,42,43,66,84,,,
135,1,7,5,27,476,537,350,410,57,57,43,43,65,87,,,
135,1,8,11,31,537,591,410,467,57,58,43,42,65,88,,,
135,1,9,7,29,591,650,467,522,58,58,42,42,66,84,,,
135,1,10,6,29,650,710,522,576,58,58,42,42,66,83,,,
135,1,11,5,30,710,771,576,630,58,57,42,43,66,84,,,
135,1,12,8,26,771,828,630,690,57,58,43,42,65,86,,,
135,1,13,8,35,828,886,690,739,58,58,42,42,66,84,,,
135,2,1,7,37,100,163,100,126,65,63,35,37,70,63,,,
135,2,2,4,39,163,229,126,155,63,61,37,39,69,68,,,
135,2,3,0,0,229,422,155,105,61,30,39,70,68,76,lumpsum,125,ContinueTreaty
135,2,4,0,0,422,461,105,250,30,30,70,70,39,145,lumpsum,125,MatchEnding
135,3,1,2,39,100,168,100,124,65,62,35,38,70,63,,,
135,3,2,6,33,168,231,124,165,62,60,38,40,68,73,,,
135,3,3,4,33,231,294,165,208,60,59,40,41,68,76,,,
135,3,4,6,32,294,355,208,257,59,58,41,42,67,81,,,
135,3,5,8,29,355,413,257,311,58,59,42,41,66,83,,,
135,3,6,12,30,413,468,311,363,59,60,41,40,66,82,,,
135,3,7,6,34,468,529,363,408,60,59,40,41,67,78,,,
135,3,8,6,31,529,590,408,458,59,58,41,42,67,81,,,
135,3,9,8,33,590,648,458,507,58,58,42,42,66,82,,,
135,3,10,10,33,648,705,507,557,58,59,42,41,66,82,,,
135,3,11,7,30,705,764,557,607,59,59,41,41,67,81,,,
135,4,1,1,38,100,169,100,126,65,61,35,39,70,63,,,
135,4,2,4,31,169,233,126,170,61,59,39,41,68,75,,,
135,4,3,6,29,233,294,170,220,59,59,41,41,67,79,,,
135,4,4,6,32,294,355,220,269,59,58,41,42,67,81,,,
136,1,1,4,37,100,166,100,126,65,62,35,38,70,63,,,
136,1,2,0,0,166,363,126,68,62,36,38,64,69,71,lumpsum,129,ContinueTreaty
136,1,3,0,0,363,410,68,204,36,36,64,64,46,136,lumpsum,129,ContinueTreaty
136,1,4,0,0,410,456,204,341,36,36,64,64,46,136,lumpsum,129,ContinueTreaty
136,1,5,0,0,456,502,341,477,36,36,64,64,46,136,lumpsum,129,NativeBroken
136,1,6,0,0,502,548,477,613,36,36,64,64,46,136,,,
136,1,7,35,14,548,559,613,735,36,53,64,47,46,136,,,
136,1,8,0,0,559,731,735,724,53,32,47,68,62,98,lumpsum,110,ContinueTreaty
136,1,9,0,0,731,772,724,866,32,32,68,68,41,142,lumpsum,110,ContinueTreaty
136,1,10,0,0,772,813,866,1009,32,32,68,68,41,142,lumpsum,110,ContinueTreaty
136,1,11,0,0,813,855,1009,1151,32,32,68,68,41,142,lumpsum,110,NativeBroken
136,1,12,0,0,855,896,1151,1294,32,32,68,68,41,142,,,
136,2,1,3,39,100,167,100,124,65,62,35,38,70,63,,,
136,2,2,0,0,167,364,124,67,62,36,38,64,69,72,lumpsum,129,MatchEnding
136,3,1,2,39,100,168,100,124,65,62,35,38,70,63,,,
136,3,2,0,0,168,363,124,70,62,48,38,52,68,73,lumpsum,127,ContinueTreaty
136,3,3,0,0,363,421,70,181,48,48,52,52,58,111,lumpsum,127,MatchEnding
136,4,1,6,40,100,164,100,123,65,63,35,37,70,63,,,
136,4,2,0,0,164,370,123,55,63,37,37,63,69,69,lumpsum,137,ContinueTreaty
136,4,3,0,0,370,418,55,190,37,37,63,63,47,135,lumpsum,137,NativeBroken
136,4,4,0,0,418,465,190,324,37,37,63,63,47,135,,,
136,4,5,34,12,465,478,324,447,37,53,63,47,47,135,,,
136,4,6,0,0,478,645,447,441,53,39,47,61,62,98,lumpsum,104,ContinueTreaty
136,4,7,0,0,645,694,441,572,39,39,61,61,49,131,lumpsum,104,ContinueTreaty
136,4,8,0,0,694,744,572,703,39,39,61,61,49,131,lumpsum,104,MatchEnding
137,1,1,4,39,100,167,100,124,65,62,35,38,70,63,,,
137,1,2,5,34,167,230,124,161,62,61,38,39,69,71,,,
137,1,3,6,36,230,292,161,201,61,59,39,41,68,76,,,
137,1,4,7,31,292,351,201,249,59,59,41,41,67,79,,,
137,1,5,6,32,351,412,249,297,59,59,41,41,67,80,,,
137,1,6,5,32,412,473,297,347,59,58,41,42,66,82,,,
137,1,7,0,26,473,539,347,405,58,54,42,46,66,84,,,
137,1,8,11,25,539,592,405,473,54,57,46,43,64,94,,,
137,2,1,4,41,100,166,100,122,65,62,35,38,70,63,,,
137,2,2,9,35,166,226,122,158,62,61,38,39,69,72,,,
137,2,3,2,35,226,292,158,196,61,59,39,41,68,73,,,
137,2,4,8,31,292,351,196,246,59,59,41,41,67,81,,,
137,3,1,6,38,100,164,100,125,65,63,35,37,70,63,,,
137,3,2,5,35,164,229,125,158,63,61,37,39,69,69,,,
137,3,3,6,35,229,291,158,198,61,60,39,40,68,75,,,
137,3,4,7,35,291,350,198,241,60,59,40,41,67,78,,,
137,3,5,7,33,350,410,241,288,59,59,41,41,67,80,,,
137,3,6,5,31,410,472,288,338,59,58,41,42,67,81,,,
137,3,7,7,30,472,531,338,391,58,58,42,42,66,83,,,
137,3,8,7,31,531,590,391,444,58,58,42,42,66,83,,,
137,3,9,9,30,590,647,444,497,58,59,42,41,66,83,,,
137,3,10,7,30,647,707,497,549,59,58,41,42,66,82,,,
137,4,1,4,40,100,166,100,123,65,62,35,38,70,63,,,
138,1,1,1,38,100,169,100,125,65,61,35,39,70,63,,,
138,1,2,5,35,169,232,125,164,61,60,39,40,68,74,,,
138,1,3,4,38,232,296,164,205,60,58,40,42,67,79,,,
138,1,4,6,29,296,355,205,261,58,58,42,42,66,84,,,
138,1,5,9,30,355,412,261,316,58,58,42,42,66,85,,,
138,1,6,7,28,412,472,316,370,58,58,42,42,66,83,,,
138,1,7,7,31,472,531,370,422,58,58,42,42,66,83,,,
138,1,8,7,29,531,590,422,477,58,58,42,42,66,83,,,
138,1,9,9,30,590,647,477,529,58,59,42,41,66,82,,,
138,2,1,3,40,100,167,100,123,65,62,35,38,70,63,,,
138,2,2,5,35,167,230,123,160,62,60,38,40,68,72,,,
138,2,3,6,29,230,292,160,207,60,60,40,40,67,77,,,
138,2,4,11,36,292,348,207,249,60,60,40,40,67,78,,,
138,2,5,7,31,348,408,249,296,60,60,40,40,67,77,,,
138,3,1,4,41,100,166,100,122,65,62,35,38,70,63,,,
138,3,2,4,35,166,230,122,158,62,60,38,40,69,71,,,
138,3,3,4,34,230,293,158,201,60,59,40,41,68,76,,,
138,3,4,6,31,293,354,201,251,59,58,41,42,67,81,,,
138,3,5,6,34,354,414,251,299,58,58,42,42,66,82,,,
138,3,6,3,31,414,477,299,352,58,57,42,43,66,84,,,
138,3,7,8,28,477,534,352,412,57,57,43,43,65,88,,,
138,3,8,8,29,534,591,412,469,57,58,43,42,66,85,,,
138,3,9,5,33,591,652,469,520,58,57,42,43,66,84,,,
138,3,10,7,33,652,710,520,574,57,57,43,43,65,86,,,
138,4,1,5,38,100,165,100,125,65,63,35,37,70,63,,,
138,4,2,6,34,165,228,125,160,63,61,37,39,69,70,,,
138,4,3,2,35,228,295,160,199,61,58,39,42,68,74,,,
138,4,4,1,31,295,359,199,250,58,56,42,44,66,82,,,
138,4,5,7,31,359,417,250,309,56,56,44,44,65,89,,,
138,4,6,10,26,417,472,309,372,56,58,44,42,65,89,,,
138,4,7,4,29,472,533,372,427,58,57,42,43,66,84,,,
138,4,8,13,32,533,586,427,481,57,59,43,41,65,86,,,
138,4,9,3,31,586,649,481,531,59,57,41,43,66,82,,,
138,4,10,9,29,649,706,531,588,57,58,43,42,65,86,,,
138,4,11,4,36,706,768,588,636,58,57,42,43,66,84,,,
139,1,1,2,41,100,168,100,122,65,61,35,39,70,63,,,
139,1,2,3,35,168,233,122,161,61,59,39,41,68,73,,,
139,1,3,8,33,233,293,161,208,59,59,41,41,67,80,,,
139,1,4,7,31,293,352,208,258,59,59,41,41,67,81,,,
139,1,5,5,34,352,413,258,306,59,58,41,42,67,81,,,
139,1,6,5,28,413,475,306,362,58,57,42,43,66,84,,,
139,1,7,9,32,475,532,362,415,57,58,43,42,66,85,,,
139,1,8,4,30,532,594,415,469,58,57,42,43,66,84,,,
139,1,9,7,29,594,652,469,526,57,57,43,43,65,87,,,
139,1,10,8,30,652,709,526,582,57,58,43,42,65,86,,,
139,1,11,9,31,709,766,582,635,58,58,42,42,66,84,,,
139,2,1,6,37,100,164,100,126,65,63,35,37,70,63,,,
139,2,2,1,39,164,232,126,156,63,60,37,40,69,68,,,
139,2,3,6,34,232,293,156,201,60,59,40,41,67,79,,,
139,2,4,7,30,293,352,201,252,59,59,41,41,66,81,,,
139,2,5,6,30,352,413,252,303,59,58,41,42,66,82,,,
139,2,6,2,28,413,477,303,358,58,56,42,44,66,83,,,
139,2,7,7,27,477,535,358,420,56,57,44,43,65,88,,,
139,3,1,4,39,100,166,100,124,65,62,35,38,70,63,,,
139,3,2,5,36,166,230,124,159,62,61,38,39,69,70,,,
139,3,3,6,32,230,291,159,203,61,60,39,40,68,76,,,
139,4,1,2,38,100,168,100,125,65,62,35,38,70,63,,,
140,1,1,2,38,100,169,100,125,65,61,35,39,70,63,,,
140,1,2,3,35,169,234,125,164,61,59,39,41,68,73,,,
140,1,3,9,32,234,292,164,212,59,59,41,41,67,80,,,
140,1,4,7,33,292,351,212,259,59,59,41,41,67,80,,,
140,1,5,4,26,351,414,259,313,59,58,41,42,67,80,,,
140,1,6,6,34,414,474,313,362,58,58,42,42,66,83,,,
140,1,7,6,32,474,533,362,414,58,57,42,43,66,84,,,
140,2,1,3,38,100,168,100,125,65,62,35,38,70,63,,,
140,2,2,6,37,168,230,125,161,62,60,38,40,68,72,,,
140,2,3,9,34,230,289,161,203,60,60,40,40,68,76,,,
140,2,4,7,34,289,350,203,246,60,59,40,41,67,77,,,
140,2,5,8,35,350,409,246,291,59,59,41,41,67,79,,,
140,2,6,9,31,409,467,291,340,59,59,41,41,67,80,,,
140,2,7,9,32,467,525,340,387,59,59,41,41,67,79,,,
140,2,8,0,32,525,591,387,433,59,56,41,44,67,79,,,
140,2,9,0,0,591,750,433,428,56,32,44,68,65,89,lumpsum,94,SettlerBroken
140,2,10,0,0,750,792,428,571,56,56,44,44,41,142,,,
140,2,11,6,27,792,827,571,686,56,56,44,44,41,142,,,
140,3,1,2,36,100,168,100,127,65,62,35,38,70,63,,,
140,3,2,7,38,168,229,127,162,62,61,38,39,68,73,,,
140,3,3,5,32,229,292,162,206,61,59,39,41,68,76,,,
140,3,4,7,29,292,352,206,257,59,59,41,41,67,79,,,
140,4,1,5,37,100,166,100,126,65,63,35,37,70,63,,,
140,4,2,3,37,166,232,126,159,63,60,37,40,69,70,,,
140,4,3,4,29,232,295,159,208,60,59,40,41,67,78,,,
141,1,1,6,35,100,164,100,128,65,63,35,37,70,63,,,
141,1,2,0,0,164,277,128,153,63,38,37,62,69,68,annuity,44,ContinueTreaty
141,1,3,0,0,277,369,153,242,38,38,62,62,48,133,annuity,44,SettlerBroken
141,1,4,0,0,369,417,242,375,38,38,62,62,48,133,,,
141,2,1,1,37,100,169,100,126,65,61,35,39,70,63,,,
141,2,2,0,0,169,277,126,160,61,30,39,70,68,74,annuity,40,MatchEnding
141,3,1,5,42,100,165,100,121,65,62,35,38,70,63,,,
141,3,2,0,0,165,280,121,145,62,35,38,65,69,71,annuity,46,SettlerBroken
141,3,3,0,0,280,325,145,283,62,62,38,38,45,138,,,
141,4,1,2,34,100,168,100,129,65,62,35,38,70,63,,,
141,4,2,0,0,168,276,129,162,62,39,38,61,68,72,annuity,40,SettlerBroken
141,4,3,0,0,276,326,162,293,62,62,38,38,49,131,,,
141,4,4,7,34,326,368,293,389,62,61,38,39,49,131,,,
141,4,5,0,0,368,477,389,423,61,31,39,69,68,75,annuity,41,MatchEnding
142,1,1,5,42,100,165,100,121,65,62,35,38,70,63,,,
142,1,2,5,36,165,229,121,155,62,60,38,40,69,71,,,
142,1,3,5,33,229,292,155,198,60,59,40,41,68,76,,,
142,1,4,5,31,292,354,198,248,59,58,41,42,67,80,,,
142,1,5,10,32,354,410,248,299,58,59,42,41,66,83,,,
142,1,6,7,32,410,470,299,349,59,59,41,41,67,81,,,
142,1,7,6,30,470,531,349,400,59,58,41,42,66,82,,,
142,1,8,9,29,531,587,400,453,58,59,42,41,66,83,,,
142,2,1,1,40,100,169,100,123,65,61,35,39,70,63,,,
142,3,1,6,35,100,164,100,128,65,63,35,37,70,63,,,
142,4,1,4,40,100,166,100,123,65,62,35,38,70,63,,,
142,4,2,2,40,166,232,123,154,62,59,38,41,69,71,,,
142,4,3,4,33,232,295,154,200,59,58,41,42,67,80,,,
142,4,4,8,35,295,354,200,249,58,58,42,42,66,84,,,
142,4,5,8,30,354,411,249,303,58,58,42,42,66,84,,,
142,4,6,6,31,411,471,303,355,58,58,42,42,66,83,,,
142,4,7,6,32,471,531,355,406,58,58,42,42,66,84,,,
142,4,8,13,29,531,583,406,461,58,59,42,41,66,85,,,
142,4,9,8,31,583,642,461,510,59,59,41,41,67,80,,,
142,4,10,8,38,642,701,510,551,59,59,41,41,67,80,,,
142,4,11,7,35,701,761,551,597,59,58,41,42,66,81,,,
142,4,12,5,30,761,822,597,650,58,58,42,42,66,83,,,
142,4,13,6,29,822,882,650,705,58,57,42,43,66,85,,,
142,4,14,7,30,882,941,705,760,57,58,43,42,66,85,,,
142,4,15,8,32,941,998,760,812,58,58,42,42,66,85,,,
142,4,16,8,32,998,1056,812,864,58,58,42,42,66,84,,,
142,4,17,8,29,1056,1114,864,919,58,58,42,42,66,84,,,
142,4,18,12,33,1114,1168,919,968,58,59,42,41,66,82,,,
142,4,19,6,33,1168,1229,968,1014,59,59,41,41,67,79,,,
143,1,1,4,38,100,166,100,126,65,62,35,38,70,63,,,
143,1,2,3,37,166,232,126,159,62,60,38,40,69,71,,,
143,2,1,4,38,100,166,100,125,65,62,35,38,70,63,,,
143,3,1,4,40,100,166,100,123,65,62,35,38,70,63,,,
143,3,2,3,35,166,232,123,159,62,60,38,40,69,71,,,
143,3,3,9,35,232,290,159,202,60,60,40,40,67,78,,,
143,3,4,3,32,290,355,202,249,60,58,40,42,67,79,,,
143,3,5,9,27,355,412,249,307,58,58,42,42,66,85,,,
143,3,6,4,33,412,474,307,355,58,57,42,43,66,82,,,
143,4,1,4,38,100,166,100,125,65,62,35,38,70,63,,,
143,4,2,7,37,166,228,125,159,62,61,38,39,69,71,,,
143,4,3,5,36,228,291,159,198,61,60,39,40,68,75,,,
143,4,4,5,34,291,353,198,242,60,58,40,42,67,79,,,
143,4,5,6,34,353,414,242,291,58,58,42,42,66,83,,,
143,4,6,9,30,414,470,291,345,58,58,42,42,66,85,,,
143,4,7,6,28,470,531,345,399,58,58,42,42,66,83,,,
143,4,8,7,30,531,590,399,453,58,58,42,42,66,83,,,
143,4,9,5,33,590,651,453,503,58,57,42,43,66,83,,,
143,4,10,11,27,651,706,503,563,57,59,43,41,65,86,,,
143,4,11,4,32,706,768,563,612,59,57,41,43,66,82,,,
144,1,1,6,40,100,164,100,123,65,63,35,37,70,63,,,
144,1,2,0,0,164,279,123,147,63,30,37,70,69,69,annuity,46,ContinueTreaty
144,1,3,0,0,279,363,147,247,30,30,70,70,39,145,annuity,46,NativeBroken
144,1,4,0,0,363,402,247,392,30,30,70,70,39,145,,,
144,1,5,38,12,402,403,392,525,30,53,70,47,39,145,,,
144,2,1,2,39,100,168,100,124,65,61,35,39,70,63,,,
144,2,2,0,0,168,278,124,156,61,46,39,54,68,73,annuity,42,ContinueTreaty
144,2,3,0,0,278,376,156,230,46,46,54,54,57,116,annuity,42,ContinueTreaty
144,2,4,0,0,376,474,230,305,46,46,54,54,57,116,annuity,42,ContinueTreaty
144,2,5,0,0,474,572,305,379,46,46,54,54,57,116,annuity,42,ContinueTreaty
144,2,6,0,0,572,670,379,453,46,46,54,54,57,116,annuity,42,ContinueTreaty
144,2,7,0,0,670,769,453,528,46,46,54,54,57,116,annuity,42,MatchEnding
144,3,1,4,39,100,166,100,124,65,62,35,38,70,63,,,
144,3,2,0,0,166,279,124,150,62,34,38,66,69,71,annuity,44,ContinueTreaty
144,3,3,0,0,279,367,150,246,34,34,66,66,44,140,annuity,44,ContinueTreaty
144,3,4,0,0,367,455,246,341,34,34,66,66,44,140,annuity,44,ContinueTreaty
144,3,5,0,0,455,542,341,436,34,34,66,66,44,140,annuity,44,ContinueTreaty
144,3,6,0,0,542,630,436,532,34,34,66,66,44,140,annuity,44,ContinueTreaty
144,3,7,0,0,630,718,532,627,34,34,66,66,44,140,annuity,44,MatchEnding
144,4,1,7,40,100,163,100,123,65,63,35,37,70,63,,,
144,4,2,0,0,163,279,123,146,63,49,37,51,69,69,annuity,46,ContinueTreaty
144,4,3,0,0,279,384,146,208,49,49,51,51,59,108,annuity,46,NativeBroken
144,4,4,0,0,384,444,208,316,49,49,51,51,59,108,,,
144,4,5,17,21,444,486,316,403,49,55,51,45,59,108,,,
144,4,6,0,0,486,582,403,464,55,32,45,68,64,93,annuity,33,ContinueTreaty
144,4,7,0,0,582,656,464,574,32,32,68,68,41,142,annuity,33,MatchEnding
145,1,1,5,38,100,165,100,125,65,63,35,37,70,63,,,
145,1,2,0,0,165,366,125,64,63,32,37,68,69,70,lumpsum,131,SettlerBroken
145,1,3,0,0,366,407,64,206,63,63,37,37,41,142,,,
145,1,4,4,36,407,445,206,313,63,60,37,40,41,142,,,
145,1,5,0,0,445,632,313,269,60,40,40,60,68,76,lumpsum,120,BothBroken
145,1,6,0,0,632,683,269,398,60,60,40,40,51,129,,,
145,1,7,3,32,683,731,398,496,60,58,40,42,51,129,,,
145,1,8,0,0,731,901,496,474,58,41,42,59,66,82,lumpsum,104,SettlerBroken
145,1,9,0,0,901,953,474,601,58,58,42,42,52,127,,,
145,1,10,10,31,953,994,601,696,58,59,42,41,52,127,,,
145,1,11,0,0,994,1178,696,660,59,39,41,61,67,80,lumpsum,117,BothBroken
145,1,12,0,0,1178,1228,660,791,59,59,41,41,49,131,,,
145,1,13,7,33,1228,1271,791,888,59,59,41,41,49,131,,,
145,2,1,2,38,100,168,100,125,65,62,35,38,70,63,,,
145,2,2,0,0,168,362,125,72,62,42,38,58,68,73,lumpsum,125,BothBroken
145,2,3,0,0,362,414,72,197,62,62,38,38,53,125,,,
145,3,1,3,39,100,167,100,124,65,62,35,38,70,63,,,
145,3,2,0,0,167,364,124,69,62,41,38,59,68,72,lumpsum,128,SettlerBroken
145,3,3,0,0,364,415,69,196,62,62,38,38,52,127,,,
145,4,1,5,40,100,165,100,123,65,62,35,38,70,63,,,
145,4,2,0,0,165,369,123,58,62,36,38,64,69,70,lumpsum,135,SettlerBroken
145,4,3,0,0,369,415,58,195,62,62,38,38,46,136,,,
145,4,4,3,37,415,458,195,294,62,60,38,40,46,136,,,
145,4,5,0,0,458,644,294,253,60,40,40,60,67,77,lumpsum,119,SettlerBroken
145,4,6,0,0,644,695,253,382,60,60,40,40,51,129,,,
145,4,7,9,36,695,737,382,475,60,60,40,40,51,129,,,
146,1,1,3,40,100,167,100,123,65,62,35,38,70,63,,,
146,1,2,0,0,167,366,123,64,62,36,38,64,68,72,lumpsum,130,SettlerBroken
146,1,3,0,0,366,412,64,201,62,62,38,38,46,136,,,
146,1,4,5,35,412,453,201,302,62,60,38,40,46,136,,,
146,1,5,0,0,453,641,302,257,60,31,40,69,68,76,lumpsum,121,SettlerBroken
146,1,6,0,0,641,681,257,401,60,60,40,40,40,144,,,
146,1,7,7,31,681,714,401,514,60,60,40,40,40,144,,,
146,1,8,0,0,714,897,514,477,60,31,40,69,67,78,lumpsum,115,BothBroken
146,1,9,0,0,897,937,477,620,60,60,40,40,40,144,,,
146,1,10,2,33,937,975,620,731,60,58,40,42,40,144,,,
146,1,11,0,0,975,1144,731,713,58,37,42,63,66,85,lumpsum,103,BothBroken
146,1,12,0,0,1144,1191,713,848,58,58,42,42,47,135,,,
146,1,13,11,30,1191,1228,848,953,58,59,42,41,47,135,,,
146,1,14,0,0,1228,1409,953,920,59,42,41,58,66,81,lumpsum,114,BothBroken
146,1,15,0,0,1409,1461,920,1045,59,59,41,41,53,125,,,
146,1,16,7,33,1461,1506,1045,1137,59,59,41,41,53,125,,,
146,2,1,5,37,100,165,100,126,65,63,35,37,70,63,,,
146,2,2,0,0,165,366,126,63,63,32,37,68,69,70,lumpsum,132,MatchEnding
146,3,1,3,38,100,167,100,126,65,62,35,38,70,63,,,
146,3,2,0,0,167,363,126,69,62,33,38,67,69,71,lumpsum,128,MatchEnding
146,4,1,3,39,100,167,100,124,65,62,35,38,70,63,,,
146,4,2,0,0,167,364,124,68,62,41,38,59,68,72,lumpsum,128,SettlerBroken
146,4,3,0,0,364,415,68,195,62,62,38,38,52,127,,,
146,4,4,6,36,415,461,195,287,62,61,38,39,52,127,,,
146,4,5,0,0,461,651,287,240,61,34,39,66,68,76,lumpsum,123,SettlerBroken
146,4,6,0,0,651,695,240,379,61,61,39,39,44,140,,,
146,4,7,8,35,695,731,379,484,61,60,39,40,44,140,,,
146,4,8,0,0,731,922,484,438,60,36,40,64,67,77,lumpsum,124,BothBroken
146,4,9,0,0,922,968,438,574,60,60,40,40,46,136,,,
146,4,10,4,32,968,1009,574,678,60,59,40,41,46,136,,,
146,4,11,0,0,1009,1185,678,650,59,32,41,68,67,81,lumpsum,110,SettlerBroken
146,4,12,0,0,1185,1227,650,792,59,59,41,41,41,142,,,
146,4,13,7,33,1227,1262,792,901,59,58,41,42,41,142,,,
147,1,1,4,41,100,166,100,122,65,62,35,38,70,63,,,
